FullDate,Season,PlayDay,DateKey
2012-11-11,2012,15,3787
2012-11-17,2012,16,3788
2012-11-18,2012,16,3789
2012-11-23,2012,17,3790
2012-11-24,2012,17,3791
2012-11-25,2012,17,3792
2012-12-01,2012,18,3793
2012-12-02,2012,18,3794
2012-12-07,2012,19,3795
2012-12-08,2012,19,3796
2012-12-09,2012,19,3797
2012-12-15,2012,20,3798
2012-12-16,2012,20,3799
2012-12-21,2012,21,3800
2012-12-22,2012,21,3801
2012-12-23,2012,21,3802
2012-12-26,2012,22,3803
2012-12-27,2012,22,3804
2013-01-19,2012,23,3805
2013-02-27,2012,23,3806
2013-02-28,2012,23,3807
2013-01-25,2012,24,3808
2013-01-26,2012,24,3809
2013-01-27,2012,24,3810
2013-02-20,2012,24,3811
2013-02-02,2012,25,3812
2013-02-03,2012,25,3813
2013-02-09,2012,26,3814
2013-02-10,2012,26,3815
2013-02-15,2012,27,3816
2013-02-16,2012,27,3817
2013-02-17,2012,27,3818
2013-02-23,2012,28,3819
2013-02-24,2012,28,3820
2013-03-03,2012,28,3821
2013-03-09,2012,29,3822
2013-03-16,2012,30,3823
2013-07-26,2013,1,3824
2013-07-27,2013,1,3825
2013-07-28,2013,1,3826
2013-08-02,2013,2,3827
2013-08-03,2013,2,3828
2013-08-04,2013,2,3829
2013-08-09,2013,3,3830
2013-08-10,2013,3,3831
2013-08-11,2013,3,3832
2013-08-17,2013,4,3833
2013-08-18,2013,4,3834
2013-08-24,2013,5,3835
2013-08-25,2013,5,3836
2013-08-31,2013,6,3837
2013-09-01,2013,6,3838
2013-09-14,2013,7,3839
2013-09-15,2013,7,3840
2013-09-21,2013,8,3841
2013-09-22,2013,8,3842
2013-09-28,2013,9,3843
2013-09-29,2013,9,3844
2013-10-05,2013,10,3845
2013-10-06,2013,10,3846
2013-10-18,2013,11,3847
2013-10-19,2013,11,3848
2013-10-20,2013,11,3849
2013-10-25,2013,12,3850
2013-10-26,2013,12,3851
2013-10-27,2013,12,3852
2013-10-30,2013,13,3853
2013-10-31,2013,13,3854
2013-11-02,2013,14,3855
2013-11-03,2013,14,3856
2013-11-08,2013,15,3857
2013-11-09,2013,15,3858
2013-11-10,2013,15,3859
2013-11-23,2013,16,3860
2013-11-24,2013,16,3861
2013-11-30,2013,17,3862
2013-12-01,2013,17,3863
2013-12-07,2013,18,3864
2013-12-08,2013,18,3865
2013-12-14,2013,19,3866
2013-12-15,2013,19,3867
2013-12-21,2013,20,3868
2013-12-22,2013,20,3869
2013-12-26,2013,21,3870
2013-12-27,2013,21,3871
2014-01-18,2013,22,3872
2014-01-19,2013,22,3873
2014-01-24,2013,23,3874
2014-01-25,2013,23,3875
2014-01-26,2013,23,3876
2014-01-31,2013,24,3877
2014-02-01,2013,24,3878
2014-02-02,2013,24,3879
2014-02-08,2013,25,3880
2014-02-09,2013,25,3881
2014-02-14,2013,26,3882
2014-02-15,2013,26,3883
2014-02-16,2013,26,3884
2014-02-21,2013,27,3885
2014-02-22,2013,27,3886
2014-02-23,2013,27,3887
2014-02-28,2013,28,3888
2014-03-01,2013,28,3889
2014-03-02,2013,28,3890
2014-03-08,2013,29,3891
2014-03-16,2013,30,3892
2014-07-25,2014,1,3893
2014-07-26,2014,1,3894
2014-07-27,2014,1,3895
2014-08-01,2014,2,3896
2014-08-02,2014,2,3897
2014-08-03,2014,2,3898
2014-08-08,2014,3,3899
2014-08-09,2014,3,3900
2014-08-10,2014,3,3901
2014-08-15,2014,4,3902
2014-08-16,2014,4,3903
2014-08-17,2014,4,3904
2014-08-22,2014,5,3905
2014-08-23,2014,5,3906
2014-08-24,2014,5,3907
2014-08-29,2014,6,3908
2014-08-30,2014,6,3909
2014-08-31,2014,6,3910
2014-09-13,2014,7,3911
2014-09-14,2014,7,3912
2014-09-19,2014,8,3913
2014-09-20,2014,8,3914
2014-09-21,2014,8,3915
2014-09-27,2014,9,3916
2014-09-28,2014,9,3917
2014-10-03,2014,10,3918
2014-10-04,2014,10,3919
2014-10-05,2014,10,3920
2014-10-18,2014,11,3921
2014-10-19,2014,11,3922
2014-10-24,2014,12,3923
2014-10-25,2014,12,3924
2014-10-26,2014,12,3925
2014-10-28,2014,13,3926
2014-10-29,2014,13,3927
2014-10-30,2014,13,3928
2014-10-31,2014,14,3929
2014-11-01,2014,14,3930
2014-11-02,2014,14,3931
2014-11-07,2014,15,3932
2014-11-08,2014,15,3933
2014-11-09,2014,15,3934
2014-11-22,2014,16,3935
2014-11-23,2014,16,3936
2014-11-28,2014,17,3937
2014-11-29,2014,17,3938
2014-11-30,2014,17,3939
2014-12-05,2014,18,3940
2014-12-06,2014,18,3941
2014-12-07,2014,18,3942
2014-12-12,2014,19,3943
2014-12-13,2014,19,3944
2014-12-14,2014,19,3945
2014-12-20,2014,20,3946
2014-12-21,2014,20,3947
2014-12-26,2014,21,3948
2014-12-27,2014,21,3949
2015-02-03,2014,21,3950
2015-01-16,2014,22,3951
2015-01-17,2014,22,3952
2015-01-18,2014,22,3953
2015-01-23,2014,23,3954
2015-01-24,2014,23,3955
2015-01-25,2014,23,3956
2015-01-30,2014,24,3957
2015-01-31,2014,24,3958
2015-02-01,2014,24,3959
2015-02-06,2014,25,3960
2015-02-07,2014,25,3961
2015-02-08,2014,25,3962
2015-02-13,2014,26,3963
2015-02-14,2014,26,3964
2015-02-15,2014,26,3965
2015-02-20,2014,27,3966
2015-02-21,2014,27,3967
2015-02-22,2014,27,3968
2015-02-27,2014,28,3969
2015-02-28,2014,28,3970
2015-03-01,2014,28,3971
2015-03-07,2014,29,3972
2015-03-15,2014,30,3973
2015-07-24,2015,1,3974
2015-07-25,2015,1,3975
2015-07-26,2015,1,3976
2015-07-31,2015,2,3977
2015-08-01,2015,2,3978
2015-08-02,2015,2,3979
2015-08-07,2015,3,3980
2015-08-08,2015,3,3981
2015-08-09,2015,3,3982
2015-08-14,2015,4,3983
2015-08-15,2015,4,3984
2015-08-16,2015,4,3985
2015-08-21,2015,5,3986
2015-08-22,2015,5,3987
2015-08-23,2015,5,3988
2015-08-28,2015,6,3989
2015-08-29,2015,6,3990
2015-08-30,2015,6,3991
2015-09-11,2015,7,3992
2015-09-12,2015,7,3993
2015-09-13,2015,7,3994
2015-09-18,2015,8,3995
2015-09-19,2015,8,3996
2015-09-20,2015,8,3997
2015-09-25,2015,9,3998
2015-09-26,2015,9,3999
2015-09-27,2015,9,4000
2015-10-02,2015,10,4001
2015-10-03,2015,10,4002
2015-10-04,2015,10,4003
2015-10-16,2015,11,4004
2015-10-17,2015,11,4005
2015-10-18,2015,11,4006
2015-10-23,2015,12,4007
2015-10-24,2015,12,4008
2015-10-25,2015,12,4009
2015-10-27,2015,13,4010
2015-10-28,2015,13,4011
2015-10-29,2015,13,4012
2015-10-30,2015,14,4013
2015-10-31,2015,14,4014
2015-11-01,2015,14,4015
2015-11-06,2015,15,4016
2015-11-07,2015,15,4017
2015-11-08,2015,15,4018
2015-11-20,2015,16,4019
2015-11-21,2015,16,4020
2015-11-22,2015,16,4021
2015-12-22,2015,16,4022
2015-12-23,2015,16,4023
2015-11-27,2015,17,4024
2015-11-28,2015,17,4025
2015-11-29,2015,17,4026
2015-12-04,2015,18,4027
2015-12-05,2015,18,4028
2015-12-06,2015,18,4029
2015-12-11,2015,19,4030
2015-12-12,2015,19,4031
2015-12-13,2015,19,4032
2015-12-18,2015,20,4033
2015-12-19,2015,20,4034
2015-12-20,2015,20,4035
2015-12-26,2015,21,4036
2015-12-27,2015,21,4037
2016-01-15,2015,22,4038
2016-01-16,2015,22,4039
2016-01-17,2015,22,4040
2016-01-22,2015,23,4041
2016-01-23,2015,23,4042
2016-01-24,2015,23,4043
2016-01-29,2015,24,4044
2016-01-30,2015,24,4045
2016-01-31,2015,24,4046
2016-02-05,2015,25,4047
2016-02-06,2015,25,4048
2016-02-07,2015,25,4049
2016-02-12,2015,26,4050
2016-02-13,2015,26,4051
2016-02-14,2015,26,4052
2016-02-19,2015,27,4053
2016-02-20,2015,27,4054
2016-02-21,2015,27,4055
2016-02-26,2015,28,4056
2016-02-27,2015,28,4057
2016-02-28,2015,28,4058
2016-03-04,2015,29,4059
2016-03-05,2015,29,4060
2016-03-13,2015,30,4061
2016-07-29,2016,1,4062
2016-07-30,2016,1,4063
2016-07-31,2016,1,4064
2016-08-05,2016,2,4065
2016-08-06,2016,2,4066
2016-08-07,2016,2,4067
2016-08-12,2016,3,4068
2016-08-13,2016,3,4069
2016-08-14,2016,3,4070
2016-08-19,2016,4,4071
2016-08-20,2016,4,4072
2016-08-21,2016,4,4073
2016-08-26,2016,5,4074
2016-08-27,2016,5,4075
2016-08-28,2016,5,4076
2016-09-09,2016,6,4077
2016-09-10,2016,6,4078
2016-09-11,2016,6,4079
2016-09-16,2016,7,4080
2016-09-17,2016,7,4081
2016-09-18,2016,7,4082
2016-09-23,2016,8,4083
2016-09-24,2016,8,4084
2016-09-25,2016,8,4085
2016-09-30,2016,9,4086
2016-10-01,2016,9,4087
2016-10-02,2016,9,4088
2016-10-14,2016,10,4089
2016-10-15,2016,10,4090
2016-10-16,2016,10,4091
2016-10-21,2016,11,4092
2016-10-22,2016,11,4093
2016-10-23,2016,11,4094
2016-10-25,2016,12,4095
2016-10-26,2016,12,4096
2016-10-27,2016,12,4097
2016-10-29,2016,13,4098
2016-10-30,2016,13,4099
2016-11-04,2016,14,4100
2016-11-05,2016,14,4101
2016-11-06,2016,14,4102
2016-11-18,2016,15,4103
2016-11-19,2016,15,4104
2016-11-20,2016,15,4105
2016-11-25,2016,16,4106
2016-11-26,2016,16,4107
2016-11-27,2016,16,4108
2016-12-02,2016,17,4109
2016-12-03,2016,17,4110
2016-12-04,2016,17,4111
2016-12-09,2016,18,4112
2016-12-10,2016,18,4113
2016-12-11,2016,18,4114
2017-02-07,2016,18,4115
2016-12-17,2016,19,4116
2016-12-18,2016,19,4117
2016-12-20,2016,20,4118
2016-12-21,2016,20,4119
2016-12-22,2016,20,4120
2016-12-26,2016,21,4121
2016-12-27,2016,21,4122
2017-01-20,2016,22,4123
2017-01-21,2016,22,4124
2017-01-22,2016,22,4125
2017-01-24,2016,23,4126
2017-01-25,2016,23,4127
2017-01-26,2016,23,4128
2017-01-27,2016,24,4129
2017-01-28,2016,24,4130
2017-01-29,2016,24,4131
2017-02-03,2016,25,4132
2017-02-04,2016,25,4133
2017-02-05,2016,25,4134
2017-02-10,2016,26,4135
2017-02-11,2016,26,4136
2017-02-12,2016,26,4137
2017-02-17,2016,27,4138
2017-02-18,2016,27,4139
2017-02-19,2016,27,4140
2017-02-24,2016,28,4141
2017-02-25,2016,28,4142
2017-02-26,2016,28,4143
2017-03-04,2016,29,4144
2017-03-12,2016,30,4145
2017-07-28,2017,1,4146
2017-07-29,2017,1,4147
2017-07-30,2017,1,4148
2017-08-04,2017,2,4149
2017-08-05,2017,2,4150
2017-08-06,2017,2,4151
2017-08-11,2017,3,4152
2017-08-12,2017,3,4153
2017-08-13,2017,3,4154
2017-08-18,2017,4,4155
2017-08-19,2017,4,4156
2017-08-20,2017,4,4157
2017-08-25,2017,5,4158
2017-08-26,2017,5,4159
2017-08-27,2017,5,4160
2017-09-08,2017,6,4161
2017-09-09,2017,6,4162
2017-09-10,2017,6,4163
2017-09-15,2017,7,4164
2017-09-16,2017,7,4165
2017-09-17,2017,7,4166
2017-09-22,2017,8,4167
2017-09-23,2017,8,4168
2017-09-24,2017,8,4169
2017-09-29,2017,9,4170
2017-09-30,2017,9,4171
2017-10-01,2017,9,4172
2017-10-13,2017,10,4173
2017-10-14,2017,10,4174
2017-10-15,2017,10,4175
2017-10-20,2017,11,4176
2017-10-21,2017,11,4177
2017-10-22,2017,11,4178
2017-10-24,2017,12,4179
2017-10-25,2017,12,4180
2017-10-26,2017,12,4181
2017-10-27,2017,13,4182
2017-10-28,2017,13,4183
2017-10-29,2017,13,4184
2017-11-03,2017,14,4185
2017-11-04,2017,14,4186
2017-11-05,2017,14,4187
2017-11-17,2017,15,4188
2017-11-18,2017,15,4189
2017-11-19,2017,15,4190
2017-11-24,2017,16,4191
2017-11-25,2017,16,4192
2017-11-26,2017,16,4193
2017-12-01,2017,17,4194
2017-12-02,2017,17,4195
2017-12-03,2017,17,4196
2017-12-08,2017,18,4197
2017-12-09,2017,18,4198
2017-12-10,2017,18,4199
2017-12-15,2017,19,4200
2017-12-16,2017,19,4201
2017-12-17,2017,19,4202
2017-12-20,2017,20,4203
2017-12-21,2017,20,4204
2017-12-22,2017,20,4205
2017-12-23,2017,20,4206
2017-12-26,2017,21,4207
2017-12-27,2017,21,4208
2018-01-16,2017,21,4209
2018-01-19,2017,22,4210
2018-01-20,2017,22,4211
2018-01-21,2017,22,4212
2018-01-23,2017,23,4213
2018-01-24,2017,23,4214
2018-01-25,2017,23,4215
2018-01-26,2017,24,4216
2018-01-27,2017,24,4217
2018-01-28,2017,24,4218
2018-02-02,2017,25,4219
2018-02-03,2017,25,4220
2018-02-04,2017,25,4221
2018-02-09,2017,26,4222
2018-02-10,2017,26,4223
2018-02-11,2017,26,4224
2018-02-16,2017,27,4225
2018-02-17,2017,27,4226
2018-02-18,2017,27,4227
2018-02-23,2017,28,4228
2018-02-24,2017,28,4229
2018-02-25,2017,28,4230
2018-03-03,2017,29,4231
2018-03-11,2017,30,4232
2018-07-27,2018,1,4233
2018-07-28,2018,1,4234
2018-07-29,2018,1,4235
2018-08-03,2018,2,4236
2018-08-04,2018,2,4237
2018-08-05,2018,2,4238
2018-08-10,2018,3,4239
2018-08-11,2018,3,4240
2018-08-12,2018,3,4241
2018-08-17,2018,4,4242
2018-08-18,2018,4,4243
2018-08-19,2018,4,4244
2018-08-24,2018,5,4245
2018-08-25,2018,5,4246
2018-08-26,2018,5,4247
2018-08-31,2018,6,4248
2018-09-01,2018,6,4249
2018-09-02,2018,6,4250
2018-09-14,2018,7,4251
2018-09-15,2018,7,4252
2018-09-16,2018,7,4253
2018-09-21,2018,8,4254
2018-09-22,2018,8,4255
2018-09-23,2018,8,4256
2018-09-28,2018,9,4257
2018-09-29,2018,9,4258
2018-09-30,2018,9,4259
2018-10-05,2018,10,4260
2018-10-06,2018,10,4261
2018-10-07,2018,10,4262
2018-10-19,2018,11,4263
2018-10-20,2018,11,4264
2018-10-21,2018,11,4265
2018-10-26,2018,12,4266
2018-10-27,2018,12,4267
2018-10-28,2018,12,4268
2018-10-30,2018,13,4269
2018-10-31,2018,13,4270
2018-11-01,2018,13,4271
2018-11-02,2018,14,4272
2018-11-03,2018,14,4273
2018-11-04,2018,14,4274
2018-11-09,2018,15,4275
2018-11-10,2018,15,4276
2018-11-11,2018,15,4277
2018-11-23,2018,16,4278
2018-11-24,2018,16,4279
2018-11-25,2018,16,4280
2018-11-30,2018,17,4281
2018-12-01,2018,17,4282
2018-12-02,2018,17,4283
2018-12-07,2018,18,4284
2018-12-08,2018,18,4285
2018-12-09,2018,18,4286
2018-12-14,2018,19,4287
2018-12-15,2018,19,4288
2018-12-16,2018,19,4289
2018-12-21,2018,20,4290
2018-12-22,2018,20,4291
2018-12-23,2018,20,4292
2018-12-26,2018,21,4293
2018-12-27,2018,21,4294
2019-01-18,2018,22,4295
2019-01-19,2018,22,4296
2019-01-20,2018,22,4297
2019-01-25,2018,23,4298
2019-01-26,2018,23,4299
2019-01-27,2018,23,4300
2019-02-01,2018,24,4301
2019-02-02,2018,24,4302
2019-02-03,2018,24,4303
2019-02-08,2018,25,4304
2019-02-09,2018,25,4305
2019-02-10,2018,25,4306
2019-02-15,2018,26,4307
2019-02-16,2018,26,4308
2019-02-17,2018,26,4309
2019-02-22,2018,27,4310
2019-02-23,2018,27,4311
2019-02-24,2018,27,4312
2019-03-01,2018,28,4313
2019-03-02,2018,28,4314
2019-03-03,2018,28,4315
2019-03-10,2018,29,4316
2019-03-17,2018,30,4317
2019-07-26,2019,1,4318
2019-07-27,2019,1,4319
2019-07-28,2019,1,4320
2019-08-02,2019,2,4321
2019-08-03,2019,2,4322
2019-08-04,2019,2,4323
2019-08-09,2019,3,4324
2019-08-10,2019,3,4325
2019-08-11,2019,3,4326
2019-08-16,2019,4,4327
2019-08-17,2019,4,4328
2019-08-18,2019,4,4329
2019-08-19,2019,4,4330
2019-08-23,2019,5,4331
2019-08-24,2019,5,4332
2019-08-25,2019,5,4333
2019-11-21,2019,5,4334
2020-01-29,2019,5,4335
2019-08-30,2019,6,4336
2019-08-31,2019,6,4337
2019-09-01,2019,6,4338
2019-09-13,2019,7,4339
2019-09-14,2019,7,4340
2019-09-15,2019,7,4341
2019-09-20,2019,8,4342
2019-09-21,2019,8,4343
2019-09-22,2019,8,4344
2019-09-28,2019,9,4345
2019-09-29,2019,9,4346
2019-10-04,2019,10,4347
2019-10-05,2019,10,4348
2019-10-06,2019,10,4349
2019-10-18,2019,11,4350
2019-10-19,2019,11,4351
2019-10-20,2019,11,4352
2019-10-25,2019,12,4353
2019-10-26,2019,12,4354
2019-10-27,2019,12,4355
2019-10-29,2019,13,4356
2019-10-30,2019,13,4357
2019-10-31,2019,13,4358
2019-11-02,2019,14,4359
2019-11-03,2019,14,4360
2019-11-08,2019,15,4361
2019-11-09,2019,15,4362
2019-11-10,2019,15,4363
2019-11-22,2019,16,4364
2019-11-23,2019,16,4365
2019-11-24,2019,16,4366
2019-11-29,2019,17,4367
2019-11-30,2019,17,4368
2019-12-01,2019,17,4369
2019-12-06,2019,18,4370
2019-12-07,2019,18,4371
2019-12-08,2019,18,4372
2019-12-13,2019,19,4373
2019-12-14,2019,19,4374
2019-12-15,2019,19,4375
2019-12-20,2019,20,4376
2019-12-21,2019,20,4377
2019-12-22,2019,20,4378
2019-12-26,2019,21,4379
2019-12-27,2019,21,4380
2020-01-17,2019,22,4381
2020-01-18,2019,22,4382
2020-01-19,2019,22,4383
2020-01-24,2019,23,4384
2020-01-25,2019,23,4385
2020-01-26,2019,23,4386
2020-02-11,2019,23,4387
2020-01-31,2019,24,4388
2020-02-01,2019,24,4389
2020-02-02,2019,24,4390
2020-02-07,2019,25,4391
2020-02-08,2019,25,4392
2020-02-12,2019,25,4393
2020-02-13,2019,25,4394
2020-02-14,2019,26,4395
2020-02-15,2019,26,4396
2020-02-16,2019,26,4397
2020-02-21,2019,27,4398
2020-02-22,2019,27,4399
2020-02-23,2019,27,4400
2020-02-28,2019,28,4401
2020-02-29,2019,28,4402
2020-03-01,2019,28,4403
2020-03-07,2019,29,4404
2020-08-08,2020,1,4405
2020-08-09,2020,1,4406
2020-08-10,2020,1,4407
2020-08-14,2020,2,4408
2020-08-15,2020,2,4409
2020-08-16,2020,2,4410
2020-08-17,2020,2,4411
2020-08-21,2020,3,4412
2020-08-22,2020,3,4413
2020-08-23,2020,3,4414
2020-08-24,2020,3,4415
2020-08-28,2020,4,4416
2020-08-29,2020,4,4417
2020-08-30,2020,4,4418
2020-09-11,2020,5,4419
2020-09-12,2020,5,4420
2020-09-13,2020,5,4421
2020-09-14,2020,5,4422
2020-09-18,2020,6,4423
2020-09-19,2020,6,4424
2020-09-20,2020,6,4425
2020-09-21,2020,6,4426
2020-09-25,2020,7,4427
2020-09-26,2020,7,4428
2020-09-27,2020,7,4429
2020-09-28,2020,7,4430
2020-10-02,2020,8,4431
2020-10-03,2020,8,4432
2020-10-04,2020,8,4433
2020-10-17,2020,9,4434
2020-10-18,2020,9,4435
2020-11-24,2020,9,4436
2020-10-23,2020,10,4437
2020-10-24,2020,10,4438
2020-10-25,2020,10,4439
2020-10-26,2020,10,4440
2020-11-25,2020,10,4441
2020-12-02,2020,10,4442
2020-12-03,2020,10,4443
2020-10-30,2020,11,4444
2020-10-31,2020,11,4445
2020-11-01,2020,11,4446
2020-11-02,2020,11,4447
2020-12-01,2020,11,4448
2020-11-06,2020,12,4449
2020-11-07,2020,12,4450
2020-11-08,2020,12,4451
2020-12-08,2020,12,4452
2020-11-21,2020,13,4453
2020-11-22,2020,13,4454
2020-11-23,2020,13,4455
2020-11-27,2020,14,4456
2020-11-28,2020,14,4457
2020-11-29,2020,14,4458
2020-11-30,2020,14,4459
2020-12-04,2020,15,4460
2020-12-05,2020,15,4461
2020-12-06,2020,15,4462
2020-12-07,2020,15,4463
2020-12-11,2020,16,4464
2020-12-12,2020,16,4465
2020-12-13,2020,16,4466
2020-12-29,2020,16,4467
2020-12-18,2020,17,4468
2020-12-19,2020,17,4469
2020-12-20,2020,17,4470
2021-01-12,2020,17,4471
2021-01-13,2020,17,4472
2020-12-15,2020,18,4473
2020-12-16,2020,18,4474
2020-12-17,2020,18,4475
2020-12-30,2020,18,4476
2021-01-06,2020,18,4477
2020-12-26,2020,19,4478
2020-12-27,2020,19,4479
2021-01-15,2020,20,4480
2021-01-16,2020,20,4481
2021-01-17,2020,20,4482
2021-01-22,2020,21,4483
2021-01-23,2020,21,4484
2021-01-24,2020,21,4485
2021-01-26,2020,22,4486
2021-01-27,2020,22,4487
2021-01-28,2020,22,4488
2021-01-29,2020,23,4489
2021-01-30,2020,23,4490
2021-01-31,2020,23,4491
2021-02-05,2020,24,4492
2021-02-06,2020,24,4493
2021-02-07,2020,24,4494
2021-01-19,2020,25,4495
2021-01-20,2020,25,4496
2021-01-21,2020,25,4497
2021-02-12,2020,26,4498
2021-02-13,2020,26,4499
2021-02-14,2020,26,4500
2021-02-15,2020,26,4501
2021-02-17,2020,26,4502
2021-03-12,2020,26,4503
2021-02-19,2020,27,4504
2021-02-20,2020,27,4505
2021-02-21,2020,27,4506
2021-02-22,2020,27,4507
2021-02-26,2020,28,4508
2021-02-27,2020,28,4509
2021-02-28,2020,28,4510
2021-03-01,2020,28,4511
2021-03-15,2020,28,4512
2021-03-05,2020,29,4513
2021-03-06,2020,29,4514
2021-03-07,2020,29,4515
2021-03-08,2020,29,4516
2021-01-09,2020,30,4517
2021-01-10,2020,30,4518
2021-01-11,2020,30,4519
2021-03-19,2020,31,4520
2021-03-20,2020,31,4521
2021-03-21,2020,31,4522
2021-04-06,2020,31,4523
2021-04-07,2020,31,4524
2021-04-03,2020,32,4525
2021-04-04,2020,32,4526
2021-04-05,2020,32,4527
2021-04-09,2020,33,4528
2021-04-10,2020,33,4529
2021-04-11,2020,33,4530
2021-04-12,2020,33,4531
2021-04-17,2020,34,4532
2021-04-18,2020,34,4533
2021-07-23,2021,1,4534
2021-07-24,2021,1,4535
2021-07-25,2021,1,4536
2021-07-27,2021,1,4537
2021-07-30,2021,2,4538
2021-07-31,2021,2,4539
2021-08-01,2021,2,4540
2021-08-06,2021,3,4541
2021-08-07,2021,3,4542
2021-08-08,2021,3,4543
2021-08-13,2021,4,4544
2021-08-14,2021,4,4545
2021-08-15,2021,4,4546
2021-08-20,2021,5,4547
2021-08-21,2021,5,4548
2021-08-22,2021,5,4549
2021-09-22,2021,5,4550
2021-09-23,2021,5,4551
2021-08-27,2021,6,4552
2021-08-28,2021,6,4553
2021-08-29,2021,6,4554
2021-09-10,2021,7,4555
2021-09-11,2021,7,4556
2021-09-12,2021,7,4557
2021-09-13,2021,7,4558
2021-09-17,2021,8,4559
2021-09-18,2021,8,4560
2021-09-19,2021,8,4561
2021-09-24,2021,9,4562
2021-09-25,2021,9,4563
2021-09-26,2021,9,4564
2021-10-01,2021,10,4565
2021-10-02,2021,10,4566
2021-10-03,2021,10,4567
2021-10-15,2021,11,4568
2021-10-16,2021,11,4569
2021-10-17,2021,11,4570
2021-10-22,2021,12,4571
2021-10-23,2021,12,4572
2021-10-24,2021,12,4573
2021-10-29,2021,13,4574
2021-10-30,2021,13,4575
2021-10-31,2021,13,4576
2021-11-05,2021,14,4577
2021-11-06,2021,14,4578
2021-11-07,2021,14,4579
2021-11-19,2021,15,4580
2021-11-20,2021,15,4581
2021-11-21,2021,15,4582
2021-11-26,2021,16,4583
2021-11-27,2021,16,4584
2021-11-28,2021,16,4585
2021-12-03,2021,17,4586
2021-12-04,2021,17,4587
2021-12-05,2021,17,4588
2021-12-10,2021,18,4589
2021-12-11,2021,18,4590
2021-12-12,2021,18,4591
2021-12-14,2021,19,4592
2021-12-15,2021,19,4593
2021-12-16,2021,19,4594
2022-03-02,2021,19,4595
2021-12-17,2021,20,4596
2021-12-18,2021,20,4597
2021-12-19,2021,20,4598
2021-12-26,2021,21,4599
2021-12-27,2021,21,4600
2022-02-02,2021,21,4601
2022-01-14,2021,22,4602
2022-01-15,2021,22,4603
2022-01-16,2021,22,4604
2022-01-18,2021,22,4605
2022-02-09,2021,22,4606
2022-01-21,2021,23,4607
2022-01-22,2021,23,4608
2022-01-23,2021,23,4609
2022-01-25,2021,24,4610
2022-01-26,2021,24,4611
2022-01-27,2021,24,4612
2022-02-16,2021,24,4613
2022-01-28,2021,25,4614
2022-01-29,2021,25,4615
2022-01-30,2021,25,4616
2022-02-09,2021,25,4617
2022-02-04,2021,26,4618
2022-02-05,2021,26,4619
2022-02-06,2021,26,4620
2022-02-11,2021,27,4621
2022-02-12,2021,27,4622
2022-02-13,2021,27,4623
2022-02-19,2021,28,4624
2022-02-20,2021,28,4625
2022-02-23,2021,28,4626
2022-02-25,2021,29,4627
2022-02-26,2021,29,4628
2022-02-27,2021,29,4629
2022-03-04,2021,30,4630
2022-03-05,2021,30,4631
2022-03-06,2021,30,4632
2022-03-11,2021,31,4633
2022-03-12,2021,31,4634
2022-03-13,2021,31,4635
2022-03-18,2021,32,4636
2022-03-19,2021,32,4637
2022-03-20,2021,32,4638
2022-04-01,2021,33,4639
2022-04-02,2021,33,4640
2022-04-03,2021,33,4641
2022-04-09,2021,34,4642
2022-04-10,2021,34,4643
2022-07-22,2022,1,4644
2022-07-23,2022,1,4645
2022-07-24,2022,1,4646
2022-07-29,2022,2,4647
2022-07-30,2022,2,4648
2022-07-31,2022,2,4649
2022-08-05,2022,3,4650
2022-08-06,2022,3,4651
2022-08-07,2022,3,4652
2022-08-12,2022,4,4653
2022-08-13,2022,4,4654
2022-08-14,2022,4,4655
2022-08-19,2022,5,4656
2022-08-20,2022,5,4657
2022-08-21,2022,5,4658
2022-08-31,2022,5,4659
2022-09-01,2022,5,4660
2022-08-26,2022,6,4661
2022-08-27,2022,6,4662
2022-08-28,2022,6,4663
2022-09-02,2022,7,4664
2022-09-03,2022,7,4665
2022-09-04,2022,7,4666
2022-09-09,2022,8,4667
2022-09-10,2022,8,4668
2022-09-11,2022,8,4669
2022-09-16,2022,9,4670
2022-09-17,2022,9,4671
2022-09-18,2022,9,4672
2022-09-30,2022,10,4673
2022-10-01,2022,10,4674
2022-10-02,2022,10,4675
2022-10-07,2022,11,4676
2022-10-08,2022,11,4677
2022-10-09,2022,11,4678
2022-10-14,2022,12,4679
2022-10-15,2022,12,4680
2022-10-16,2022,12,4681
2022-10-18,2022,13,4682
2022-10-19,2022,13,4683
2022-10-20,2022,13,4684
2022-10-21,2022,14,4685
2022-10-22,2022,14,4686
2022-10-23,2022,14,4687
2022-10-28,2022,15,4688
2022-10-29,2022,15,4689
2022-10-30,2022,15,4690
2022-11-04,2022,16,4691
2022-11-05,2022,16,4692
2022-11-06,2022,16,4693
2022-11-11,2022,17,4694
2022-11-12,2022,17,4695
2022-11-13,2022,17,4696
2022-12-23,2022,18,4697
2022-12-26,2022,18,4698
2022-12-27,2022,18,4699
2023-01-06,2022,19,4700
2023-01-07,2022,19,4701
2023-01-08,2022,19,4702
2023-01-13,2022,20,4703
2023-01-14,2022,20,4704
2023-01-15,2022,20,4705
2023-01-17,2022,21,4706
2023-01-18,2022,21,4707
2023-01-19,2022,21,4708
2023-01-21,2022,22,4709
2023-01-22,2022,22,4710
2023-02-01,2022,22,4711
2023-01-27,2022,23,4712
2023-01-28,2022,23,4713
2023-01-29,2022,23,4714
2023-02-03,2022,24,4715
2023-02-04,2022,24,4716
2023-02-05,2022,24,4717
2023-02-10,2022,25,4718
