MatchKey,GoalTimeRelative,IsHomeTeamGoal,GoalKey
988265,8,0,31507
988265,52,0,31508
988265,81,0,31509
988265,83,0,31510
988264,4,0,31511
988264,26,0,31512
988264,41,0,31513
988264,76,0,31514
988264,35,1,31515
991985,14,1,31516
991985,88,1,31517
991985,54,0,31518
991977,74,1,31519
991977,91,1,31520
991979,74,1,31521
991979,24,0,31522
991979,58,0,31523
991979,60,0,31524
991979,84,0,31525
991980,19,1,31526
991980,27,1,31527
991980,40,1,31528
991983,61,1,31529
991983,83,1,31530
991978,60,1,31531
991984,11,0,31532
991984,46,0,31533
991984,60,0,31534
991984,64,0,31535
991984,75,0,31536
991986,46,0,31537
991986,75,0,31538
991986,16,1,31539
991989,8,0,31540
991989,88,0,31541
991990,27,1,31542
991990,74,1,31543
991990,80,1,31544
991990,16,0,31545
988259,74,0,31546
991988,83,0,31547
991988,49,1,31548
991987,38,1,31549
991987,56,1,31550
991987,66,1,31551
991987,86,1,31552
991987,94,0,31553
991991,30,0,31554
991991,89,0,31555
991991,24,1,31556
991992,6,1,31557
991992,20,1,31558
991993,49,0,31559
991993,20,1,31560
991993,39,1,31561
991994,60,0,31562
991994,57,1,31563
991995,23,0,31564
991995,9,1,31565
991996,24,0,31566
991996,7,1,31567
991996,43,1,31568
991997,19,1,31569
992001,9,0,31570
992001,44,0,31571
992003,89,1,31572
992004,4,0,31573
992004,84,1,31574
991998,17,0,31575
991998,46,0,31576
991999,15,1,31577
991999,18,1,31578
991999,53,1,31579
991999,81,1,31580
992002,92,1,31581
992002,8,0,31582
992000,20,1,31583
992000,38,1,31584
992000,89,0,31585
992005,59,0,31586
992005,79,1,31587
992005,82,1,31588
992005,89,1,31589
992006,19,0,31590
992006,13,1,31591
992007,50,0,31592
992008,90,0,31593
992008,37,1,31594
992008,70,1,31595
992008,86,1,31596
992009,50,1,31597
992009,53,1,31598
992009,68,1,31599
992009,83,1,31600
992010,25,0,31601
992010,49,1,31602
992010,53,1,31603
992011,74,1,31604
992011,76,1,31605
992012,79,0,31606
992012,16,1,31607
992014,27,1,31608
992015,9,1,31609
992016,37,1,31610
992016,76,0,31611
992017,48,1,31612
992017,59,0,31613
992018,36,0,31614
992018,62,0,31615
992018,25,1,31616
1002453,84,1,31617
1002454,52,1,31618
1002454,89,1,31619
1002455,65,1,31620
1002455,84,1,31621
1002456,78,0,31622
1002456,2,1,31623
1002457,38,1,31624
1002457,56,1,31625
1002457,28,0,31626
1002458,45,0,31627
1002458,29,1,31628
1002458,43,1,31629
1002458,46,1,31630
1002459,67,0,31631
1002459,51,1,31632
1002459,91,1,31633
1002460,42,0,31634
1002460,81,0,31635
1002461,94,1,31636
1002461,64,0,31637
1002462,7,0,31638
1002462,55,1,31639
1002462,74,1,31640
1002462,91,1,31641
1002463,3,0,31642
1002463,29,0,31643
1002463,59,0,31644
1002463,64,0,31645
1002466,18,0,31646
1002466,60,0,31647
1002466,71,0,31648
1002466,81,0,31649
1002466,43,1,31650
1030591,86,1,31651
1030591,33,0,31652
1030592,55,1,31653
1030593,48,1,31654
1030593,78,1,31655
1030595,59,1,31656
1030595,69,1,31657
1030595,74,1,31658
1030595,91,1,31659
1030595,46,0,31660
1030596,27,1,31661
1042034,88,0,31662
1030597,25,1,31663
1030597,81,0,31664
1030598,15,1,31665
1030598,85,1,31666
1030598,7,0,31667
1041650,17,0,31668
1041650,37,0,31669
1041650,70,0,31670
1041650,87,0,31671
1041650,30,1,31672
1041651,70,0,31673
1041652,27,0,31674
1041652,11,1,31675
1041652,15,1,31676
1041652,21,1,31677
1041652,34,1,31678
1041653,7,0,31679
1041653,88,0,31680
1041653,32,1,31681
1041655,69,1,31682
1041655,52,0,31683
1041657,13,0,31684
1041657,40,0,31685
1041657,66,0,31686
1041657,82,0,31687
1042035,68,1,31688
1042035,70,1,31689
1042035,71,1,31690
1042035,36,0,31691
1042035,52,0,31692
1042035,89,0,31693
1042036,5,1,31694
1042036,70,1,31695
1042036,73,1,31696
1042036,81,1,31697
1042037,57,1,31698
1042037,84,1,31699
1042037,26,0,31700
1042038,53,1,31701
1042038,59,1,31702
1042039,64,1,31703
1042040,47,1,31704
1042040,89,0,31705
1042041,12,1,31706
1042041,20,1,31707
1042041,31,1,31708
1042041,45,1,31709
1042041,49,1,31710
1042042,57,0,31711
1042042,10,1,31712
1042042,65,1,31713
1042042,72,1,31714
1049112,3,1,31715
1049113,34,1,31716
1049113,66,1,31717
1049113,72,1,31718
1049113,80,1,31719
1049115,32,0,31720
1049115,53,0,31721
1049115,74,0,31722
1049116,90,1,31723
1049116,21,0,31724
1049116,67,0,31725
1049117,32,0,31726
1049117,46,0,31727
1049117,86,0,31728
1049117,14,1,31729
1049118,68,1,31730
1049118,21,0,31731
1049118,35,0,31732
1049119,14,0,31733
1049119,34,0,31734
1049119,53,0,31735
1049119,63,0,31736
1049119,67,1,31737
1049122,57,1,31738
1049123,56,1,31739
1049123,78,1,31740
1049125,27,1,31741
1049125,93,0,31742
1049126,3,0,31743
1049126,62,0,31744
1049126,73,1,31745
1049127,91,1,31746
1049128,67,0,31747
1049128,2,1,31748
1049128,17,1,31749
1049128,84,1,31750
1049128,94,1,31751
1049129,18,0,31752
1049129,31,0,31753
1049131,5,1,31754
1049131,60,1,31755
1049132,94,1,31756
1049133,10,1,31757
1049134,7,0,31758
1049134,38,0,31759
1049134,32,1,31760
1049134,94,1,31761
1049135,61,1,31762
1049135,79,1,31763
1049135,8,0,31764
1049135,82,0,31765
1049136,48,1,31766
1049136,75,1,31767
1049136,88,1,31768
1049136,32,0,31769
1049137,85,1,31770
1049138,41,0,31771
1049139,31,1,31772
1049139,53,1,31773
1049140,4,0,31774
1049140,21,0,31775
1049140,6,1,31776
1049140,45,1,31777
1049140,49,1,31778
1049140,63,1,31779
1049143,60,0,31780
1049143,38,1,31781
1049143,40,1,31782
1049143,43,1,31783
1049142,2,1,31784
1049142,21,1,31785
1049142,71,1,31786
1049142,74,1,31787
1049142,91,1,31788
1049142,26,0,31789
1049142,69,0,31790
1049142,88,0,31791
1049144,45,0,31792
1049144,49,0,31793
1049144,57,0,31794
1049144,61,0,31795
1049144,77,0,31796
1049141,28,1,31797
1049141,44,1,31798
1049141,86,1,31799
1049147,66,0,31800
1049147,90,0,31801
1049145,54,1,31802
1049145,65,1,31803
1049145,84,1,31804
1049145,88,1,31805
1049146,45,1,31806
1049146,60,1,31807
1049146,83,0,31808
1049148,13,0,31809
1049148,25,0,31810
1049148,46,0,31811
1049148,8,1,31812
1049148,59,1,31813
1049148,83,1,31814
1049148,88,1,31815
1049149,48,0,31816
1049149,56,0,31817
1049149,57,1,31818
1049149,60,1,31819
1049149,87,1,31820
1049150,29,1,31821
1049150,9,0,31822
1049150,26,0,31823
1049151,64,0,31824
1049151,73,0,31825
1049151,5,1,31826
1049151,13,1,31827
1049152,78,0,31828
1049152,32,1,31829
1055582,46,1,31830
1055582,69,1,31831
1055583,69,1,31832
1055583,74,1,31833
1055583,76,1,31834
1055584,58,0,31835
1055585,18,0,31836
1055586,44,0,31837
1055586,70,0,31838
1055586,82,1,31839
1055587,36,1,31840
1055587,49,1,31841
1055587,20,0,31842
1055588,18,1,31843
1055588,72,1,31844
1055588,75,1,31845
1055588,81,1,31846
1055588,91,1,31847
1055589,33,0,31848
1055589,68,1,31849
1055589,87,1,31850
1056120,13,1,31851
1056120,37,1,31852
1056120,38,0,31853
1056120,51,0,31854
1056121,31,0,31855
1056122,15,1,31856
1056122,61,0,31857
1056122,74,0,31858
1056123,74,0,31859
1056123,82,1,31860
1056124,89,1,31861
1056125,27,1,31862
1056125,42,1,31863
1056125,85,1,31864
1056125,64,0,31865
1056126,16,1,31866
1056126,28,1,31867
1056126,30,1,31868
1056126,38,0,31869
1056126,64,0,31870
1056127,4,1,31871
1056127,55,1,31872
1056127,59,1,31873
1056127,85,1,31874
1056127,93,1,31875
1056127,66,0,31876
1058849,4,0,31877
1058849,32,0,31878
1058849,44,0,31879
1058849,9,1,31880
1058849,86,1,31881
1058850,37,0,31882
1058850,21,1,31883
1058851,31,1,31884
1058851,10,0,31885
1058851,62,0,31886
1058852,12,1,31887
1058852,22,1,31888
1058852,34,1,31889
1058852,36,1,31890
1058852,50,1,31891
1058852,65,1,31892
1058853,62,1,31893
1058853,64,1,31894
1058854,5,0,31895
1058854,36,1,31896
1058855,29,0,31897
1058855,56,0,31898
1058855,2,1,31899
1058855,15,1,31900
1058855,49,1,31901
1058855,94,1,31902
1058856,62,1,31903
1059706,48,1,31904
1059707,31,1,31905
1059707,58,1,31906
1059707,74,1,31907
1059707,79,1,31908
1059707,86,1,31909
1059707,85,0,31910
1059709,51,1,31911
1059709,78,1,31912
1059709,70,0,31913
1059710,41,1,31914
1059710,67,1,31915
1059710,72,1,31916
1059710,90,0,31917
1059710,94,0,31918
1059711,44,1,31919
1059711,47,1,31920
1059711,83,0,31921
1059712,34,1,31922
1059712,79,1,31923
1059713,39,1,31924
1061068,38,1,31925
1061068,54,1,31926
1061068,83,1,31927
1061068,81,0,31928
1061070,24,0,31929
1061070,92,1,31930
1061071,26,0,31931
1061071,39,0,31932
1061071,5,1,31933
1061071,74,1,31934
1061072,58,0,31935
1061072,53,1,31936
1061072,92,1,31937
1061073,29,0,31938
1061073,71,0,31939
1061073,39,1,31940
1061073,55,1,31941
1061074,10,0,31942
1061074,54,0,31943
1061074,24,1,31944
1061084,47,0,31945
1061084,39,1,31946
1061085,66,1,31947
1061085,15,0,31948
1061085,24,0,31949
1061085,84,0,31950
1061086,21,0,31951
1061086,33,0,31952
1061086,64,0,31953
1061087,18,1,31954
1061087,35,1,31955
1061087,49,1,31956
1061087,80,1,31957
1061088,68,1,31958
1061088,91,1,31959
1061089,33,1,31960
1061089,35,1,31961
1061089,57,0,31962
1061089,81,0,31963
1061090,6,0,31964
1061090,22,0,31965
1061090,44,1,31966
1061090,46,1,31967
1061091,73,0,31968
1061092,14,1,31969
1061092,49,1,31970
1061093,39,1,31971
1061093,67,1,31972
1061093,81,1,31973
1061094,67,0,31974
1061095,89,0,31975
1061096,18,1,31976
1061096,23,1,31977
1061096,76,1,31978
1061098,50,0,31979
1061098,72,0,31980
1061098,64,1,31981
1061099,87,0,31982
1061099,53,1,31983
1063828,78,0,31984
1064484,57,0,31985
1063710,16,0,31986
1063710,18,1,31987
1063710,87,1,31988
1063710,92,1,31989
1063711,5,1,31990
1063711,37,1,31991
1063711,49,1,31992
1063711,79,1,31993
1063711,60,0,31994
1063711,65,0,31995
1063711,70,0,31996
1063711,93,0,31997
1063712,75,1,31998
1063712,40,0,31999
1063712,47,0,32000
1063712,51,0,32001
1063713,15,0,32002
1063713,31,1,32003
1063713,70,1,32004
1063713,84,1,32005
1063714,71,0,32006
1063714,82,0,32007
1063714,67,1,32008
1063715,51,1,32009
1063715,66,1,32010
1063716,78,0,32011
1066246,11,0,32012
1066246,32,0,32013
1066246,3,1,32014
1066247,49,1,32015
1066247,72,1,32016
1066247,80,1,32017
1066247,89,1,32018
1066247,11,0,32019
1066248,13,1,32020
1066248,36,1,32021
1066248,39,1,32022
1066248,56,1,32023
1066248,61,1,32024
1066248,67,1,32025
1066248,79,1,32026
1066250,48,1,32027
1066250,33,0,32028
1066696,85,1,32029
1066696,63,0,32030
1066252,15,1,32031
1066252,90,1,32032
1066252,61,0,32033
1066254,94,0,32034
1066254,20,1,32035
1066254,81,1,32036
1066256,8,0,32037
1066256,37,0,32038
1066256,75,0,32039
1066258,62,1,32040
1066259,43,0,32041
1066259,90,0,32042
1066259,61,1,32043
1066260,19,1,32044
1066260,22,1,32045
1066260,41,1,32046
1066260,75,1,32047
1066260,10,0,32048
1066260,29,0,32049
1066260,31,0,32050
1066261,69,0,32051
1068158,45,1,32052
1068158,64,1,32053
1068158,78,0,32054
1068159,20,0,32055
1068159,50,0,32056
1068159,83,0,32057
1068160,7,0,32058
1068161,77,1,32059
1068162,9,1,32060
1068162,66,1,32061
1068162,28,0,32062
1068163,28,1,32063
1068163,65,1,32064
1068163,82,1,32065
1068163,86,1,32066
1068163,92,1,32067
1068163,50,0,32068
1068164,77,0,32069
1068164,47,1,32070
1068165,53,1,32071
1068165,31,0,32072
1068165,60,0,32073
1068165,67,0,32074
1068167,24,0,32075
1068167,34,1,32076
1068167,46,1,32077
1068167,89,1,32078
1069457,94,0,32079
1069457,41,1,32080
1069457,92,1,32081
1069458,31,1,32082
1069458,66,0,32083
1069459,14,1,32084
1069461,81,1,32085
1069461,91,1,32086
1069463,59,0,32087
1069463,89,0,32088
1076637,11,0,32089
1076637,8,1,32090
1076637,48,1,32091
1069464,8,0,32092
1069464,50,0,32093
1069464,27,1,32094
1069464,32,1,32095
1069460,65,0,32096
1069959,35,1,32097
1069960,25,0,32098
1069960,34,0,32099
1069961,5,1,32100
1069961,43,1,32101
1069961,61,1,32102
1069961,71,1,32103
1069961,86,1,32104
1069961,90,1,32105
1069962,23,0,32106
1069962,80,0,32107
1069963,5,1,32108
1069963,72,1,32109
1069964,54,1,32110
1069966,47,0,32111
1069966,10,1,32112
1069965,76,0,32113
1069965,89,0,32114
1069965,26,1,32115
1070807,15,0,32116
1070807,69,0,32117
1070809,59,1,32118
1070809,77,1,32119
1070809,72,0,32120
1070810,3,1,32121
1070810,25,1,32122
1070810,55,1,32123
1070810,87,1,32124
1070810,89,1,32125
1070812,24,0,32126
1070812,67,0,32127
1070812,9,1,32128
1070812,94,1,32129
1070813,16,1,32130
1070813,38,1,32131
1070813,56,0,32132
1070813,75,0,32133
1073457,4,1,32134
1073457,37,1,32135
1073457,40,1,32136
1072007,39,0,32137
1072007,76,0,32138
1072007,80,0,32139
1072008,23,0,32140
1072008,24,0,32141
1072008,39,0,32142
1072008,52,0,32143
1072008,92,1,32144
1072009,49,1,32145
1072009,70,1,32146
1072009,77,1,32147
1072011,56,1,32148
1072011,64,1,32149
1072011,85,1,32150
1072012,15,1,32151
1072012,52,1,32152
1072012,75,1,32153
1072012,10,0,32154
1072012,27,0,32155
1072013,36,1,32156
1072013,71,1,32157
1072013,87,1,32158
1072014,50,1,32159
1072014,53,1,32160
1072015,7,1,32161
1072015,25,1,32162
1072015,29,0,32163
1072016,45,0,32164
1072017,10,0,32165
1072017,93,0,32166
1072018,25,0,32167
1072018,64,1,32168
1072018,91,1,32169
1072019,53,1,32170
1072020,16,1,32171
1072020,44,1,32172
1072020,71,0,32173
1072021,14,1,32174
1072023,78,1,32175
1072023,22,0,32176
1073449,3,1,32177
1073449,29,1,32178
1073449,50,1,32179
1073449,92,1,32180
1073449,81,0,32181
1073450,51,1,32182
1073450,68,1,32183
1073451,28,0,32184
1073452,24,0,32185
1073452,48,1,32186
1073452,82,1,32187
1073453,23,1,32188
1073453,82,1,32189
1073454,58,1,32190
1073455,57,0,32191
1073455,90,1,32192
1073456,11,0,32193
1078994,17,1,32194
1078994,22,1,32195
1078994,84,1,32196
1078994,12,0,32197
1078995,89,1,32198
1078996,17,1,32199
1078996,57,1,32200
1078997,44,1,32201
1078997,89,1,32202
1078997,8,0,32203
1078997,56,0,32204
1078998,58,0,32205
1078998,82,1,32206
1078999,61,1,32207
1078999,41,0,32208
1079000,31,0,32209
1079000,57,0,32210
1079001,83,0,32211
1079807,61,1,32212
1079808,47,0,32213
1079808,33,1,32214
1079808,56,1,32215
1079808,64,1,32216
1079809,89,0,32217
1079809,56,1,32218
1079810,35,1,32219
1079812,27,1,32220
1079812,52,1,32221
1079812,81,0,32222
1079813,15,0,32223
1079813,8,1,32224
1079813,21,1,32225
1079813,46,1,32226
1079813,80,1,32227
1079814,59,1,32228
1079814,76,1,32229
1083109,91,1,32230
1083109,24,0,32231
1040801,77,0,32232
1040801,90,1,32233
1083110,28,1,32234
1083110,43,1,32235
1083110,45,1,32236
1083111,3,1,32237
1083111,9,1,32238
1083111,49,0,32239
1083112,60,1,32240
1083113,64,0,32241
1083114,86,1,32242
1083114,93,1,32243
1083114,69,0,32244
1083114,76,0,32245
1083115,54,1,32246
1083115,2,0,32247
1083846,39,0,32248
1083846,83,1,32249
1083847,32,1,32250
1083847,51,1,32251
1083847,57,1,32252
1083847,61,1,32253
1083847,68,0,32254
1083848,18,0,32255
1083848,34,0,32256
1083849,87,0,32257
1083849,88,1,32258
1083850,64,0,32259
1083850,70,0,32260
1083850,86,1,32261
1083851,36,0,32262
1083851,10,1,32263
1083852,81,0,32264
1083852,90,0,32265
1083853,8,1,32266
1083861,51,1,32267
1083861,81,1,32268
1083861,14,0,32269
1083861,48,0,32270
1083854,57,1,32271
1083854,81,1,32272
1083854,83,1,32273
1083854,49,0,32274
1083854,65,0,32275
1083855,10,1,32276
1083856,51,1,32277
1083856,88,1,32278
1083858,67,0,32279
1083859,68,0,32280
1083859,90,0,32281
1083860,70,0,32282
1083860,77,0,32283
1083860,68,1,32284
1083860,88,1,32285
1126211,36,0,32286
1126211,52,1,32287
1126211,92,1,32288
1126212,68,0,32289
1126212,42,1,32290
1126213,80,0,32291
1126214,20,1,32292
1126214,31,1,32293
1126214,35,1,32294
1126214,74,0,32295
1126216,17,0,32296
1126216,54,1,32297
1126217,70,0,32298
1126217,67,1,32299
1126217,84,1,32300
1126218,51,1,32301
1126218,60,1,32302
1126218,68,1,32303
1126218,81,1,32304
1126218,86,1,32305
1133372,26,1,32306
1133372,58,1,32307
1133372,78,1,32308
1133372,51,0,32309
1133373,2,1,32310
1133373,36,1,32311
1133373,80,0,32312
1133374,13,0,32313
1133374,23,0,32314
1133374,5,1,32315
1133374,69,1,32316
1133376,61,1,32317
1133376,78,0,32318
1133377,23,1,32319
1133377,39,1,32320
1133377,62,1,32321
1133377,64,0,32322
1133379,63,1,32323
1133379,65,1,32324
1133379,94,1,32325
1133379,11,0,32326
1133379,13,0,32327
1133379,45,0,32328
1133389,65,0,32329
1133389,28,1,32330
1133389,35,1,32331
1133389,68,1,32332
1133390,80,1,32333
1133391,74,1,32334
1133391,84,1,32335
1133391,66,0,32336
1133391,87,0,32337
1133392,38,1,32338
1133392,44,1,32339
1133392,56,1,32340
1133392,21,0,32341
1133393,16,1,32342
1133393,66,1,32343
1133394,47,0,32344
1133394,57,0,32345
1133394,21,1,32346
1133394,40,1,32347
1133394,49,1,32348
1133394,79,1,32349
1133395,42,0,32350
1133396,57,0,32351
1133396,17,1,32352
1133396,84,1,32353
1133419,64,1,32354
1133419,79,0,32355
1133416,6,0,32356
1133416,93,0,32357
1133418,7,0,32358
1133418,50,0,32359
1133418,44,1,32360
1133420,10,0,32361
1133420,54,0,32362
1133420,60,0,32363
1133420,27,1,32364
1133420,41,1,32365
1133421,10,1,32366
1133421,75,1,32367
1133421,76,1,32368
1133421,15,0,32369
1133421,55,0,32370
1133417,54,0,32371
1133417,18,1,32372
1133422,68,1,32373
1133422,76,1,32374
1133422,57,0,32375
1133422,60,0,32376
1133415,8,1,32377
1133415,69,1,32378
1133415,94,1,32379
1133415,56,0,32380
1133425,40,1,32381
1133428,25,1,32382
1133428,54,1,32383
1133428,67,1,32384
1133428,82,1,32385
1133429,47,1,32386
1133429,48,1,32387
1133429,89,1,32388
1133429,86,0,32389
1133430,16,0,32390
1133430,41,0,32391
1133430,83,0,32392
1133430,60,1,32393
1140500,91,0,32394
1133423,85,1,32395
1133423,91,0,32396
1133426,52,0,32397
1133426,79,1,32398
1134191,27,1,32399
1134191,75,1,32400
1134191,80,1,32401
1134191,28,0,32402
1134191,48,0,32403
1134191,68,0,32404
1134191,87,0,32405
1134190,88,1,32406
1134195,59,1,32407
1134195,90,0,32408
1134196,26,1,32409
1134196,42,1,32410
1134196,65,0,32411
1148532,48,0,32412
1148532,20,1,32413
1148532,70,1,32414
1148532,83,1,32415
1134189,13,1,32416
1134189,56,1,32417
1134194,3,0,32418
1134194,53,0,32419
1134194,84,1,32420
1134192,55,0,32421
1134192,59,0,32422
1134192,89,0,32423
1134192,6,1,32424
1134216,4,1,32425
1134216,22,1,32426
1134217,35,0,32427
1134217,6,1,32428
1134217,43,1,32429
1134217,63,1,32430
1134217,85,1,32431
1134217,90,1,32432
1134219,51,1,32433
1134219,69,1,32434
1134220,13,1,32435
1134220,86,1,32436
1134213,7,0,32437
1134214,32,1,32438
1134214,61,1,32439
1134214,92,1,32440
1134215,36,0,32441
1134215,81,0,32442
1134215,39,1,32443
1134234,16,0,32444
1134234,85,0,32445
1134229,55,1,32446
1134229,68,1,32447
1134229,39,0,32448
1134231,24,1,32449
1134231,36,1,32450
1134231,61,1,32451
1134231,46,0,32452
1134231,58,0,32453
1134231,66,0,32454
1134231,92,0,32455
1134232,59,1,32456
1134233,46,0,32457
1134233,65,1,32458
1134236,31,1,32459
1134236,36,1,32460
1134236,88,1,32461
1134236,64,0,32462
1134236,69,0,32463
1134239,28,1,32464
1134239,48,1,32465
1134239,62,1,32466
1134239,71,1,32467
1134239,90,1,32468
1134239,91,1,32469
1134239,41,0,32470
1134240,76,1,32471
1134241,6,0,32472
1134241,9,0,32473
1134241,65,0,32474
1134241,15,1,32475
1134241,86,1,32476
1134241,94,1,32477
1134242,24,1,32478
1134242,46,0,32479
1134243,23,0,32480
1134243,89,0,32481
1134243,72,1,32482
1134243,88,1,32483
1134237,30,1,32484
1134237,36,1,32485
1134244,70,0,32486
1134244,91,1,32487
1134238,74,0,32488
1134249,40,1,32489
1134249,78,1,32490
1134249,80,1,32491
1134249,9,0,32492
1134247,27,0,32493
1134247,56,0,32494
1134247,9,1,32495
1134248,22,0,32496
1134248,71,1,32497
1134250,10,0,32498
1134250,41,1,32499
1134250,69,1,32500
1134250,74,1,32501
1134251,64,1,32502
1134251,89,1,32503
1134251,54,0,32504
1134251,60,0,32505
1134251,69,0,32506
1134251,94,0,32507
1134252,20,0,32508
1134252,24,0,32509
1134252,28,1,32510
1134245,24,1,32511
1134245,59,1,32512
1134246,13,1,32513
1134246,69,1,32514
1134246,72,1,32515
1134246,78,1,32516
1134246,83,1,32517
1134326,5,1,32518
1134326,44,1,32519
1134326,82,1,32520
1134326,62,0,32521
1134325,70,1,32522
1134325,79,1,32523
1134328,2,0,32524
1134328,80,0,32525
1134330,41,1,32526
1134330,67,1,32527
1134331,35,0,32528
1134331,73,0,32529
1134331,77,1,32530
1134331,81,1,32531
1134329,81,0,32532
1134329,89,0,32533
1134329,32,1,32534
1134327,78,0,32535
1134327,83,1,32536
1134327,86,1,32537
1134324,33,1,32538
1134332,18,1,32539
1134332,46,1,32540
1134332,61,1,32541
1134332,66,1,32542
1134332,2,0,32543
1134332,46,0,32544
1134332,71,0,32545
1134332,77,0,32546
1134332,84,0,32547
1134335,41,0,32548
1134335,47,1,32549
1134336,54,1,32550
1134336,26,0,32551
1134336,30,0,32552
1134336,43,0,32553
1134336,65,0,32554
1134337,72,1,32555
1134338,77,0,32556
1134338,69,1,32557
1134339,61,0,32558
1134339,72,0,32559
1134339,11,1,32560
1134339,57,1,32561
1134339,86,1,32562
1134333,10,1,32563
1134333,25,1,32564
1134333,35,1,32565
1134333,75,1,32566
1134334,69,0,32567
1134334,49,1,32568
1134342,19,1,32569
1134342,56,1,32570
1134342,74,1,32571
1134342,79,1,32572
1134342,83,1,32573
1134342,90,1,32574
1134342,49,0,32575
1134342,58,0,32576
1134341,46,1,32577
1134341,88,1,32578
1134341,56,0,32579
1134341,66,0,32580
1134344,19,1,32581
1134344,27,1,32582
1134344,52,1,32583
1134344,54,0,32584
1134345,3,0,32585
1134345,38,0,32586
1134345,49,0,32587
1134345,62,0,32588
1134345,70,1,32589
1134345,79,1,32590
1134347,21,1,32591
1134347,71,1,32592
1134346,91,1,32593
1134340,37,1,32594
1134340,59,1,32595
1134340,77,0,32596
1134351,13,0,32597
1134351,27,0,32598
1134351,47,0,32599
1134351,33,1,32600
1134350,65,1,32601
1134350,68,1,32602
1134350,79,1,32603
1134352,31,0,32604
1134352,38,0,32605
1134352,43,0,32606
1134352,63,0,32607
1134353,87,1,32608
1134353,52,0,32609
1134354,73,0,32610
1134354,10,1,32611
1134354,60,1,32612
1134355,51,1,32613
1134355,90,0,32614
1134349,86,0,32615
1134349,15,1,32616
1134349,42,1,32617
1134349,58,1,32618
1134348,54,1,32619
1134356,12,1,32620
1134356,61,1,32621
1134356,74,1,32622
1134356,63,0,32623
1134356,78,0,32624
1134359,83,0,32625
1134359,85,0,32626
1134359,87,0,32627
1134358,6,1,32628
1134358,55,1,32629
1134358,75,0,32630
1134360,72,0,32631
1134361,48,1,32632
1134361,87,1,32633
1134361,32,0,32634
1134362,68,1,32635
1134362,70,0,32636
1134363,20,0,32637
1134357,70,1,32638
1134357,89,1,32639
1134371,20,1,32640
1134371,45,1,32641
1134366,62,1,32642
1134366,63,1,32643
1134366,18,0,32644
1134366,29,0,32645
1134366,73,0,32646
1134367,47,0,32647
1134367,35,1,32648
1134368,65,1,32649
1134368,92,1,32650
1134368,7,0,32651
1134368,54,0,32652
1134369,88,0,32653
1134370,84,1,32654
1134370,21,0,32655
1134370,48,0,32656
1134377,58,0,32657
1134377,16,1,32658
1134377,71,1,32659
1134375,79,0,32660
1134375,63,1,32661
1134373,41,1,32662
1134373,74,1,32663
1134373,81,1,32664
1134373,90,1,32665
1134374,64,0,32666
1134374,71,0,32667
1134374,48,1,32668
1134374,85,1,32669
1134376,66,1,32670
1134378,28,0,32671
1134378,58,0,32672
1134379,57,0,32673
1134372,56,1,32674
1134383,35,0,32675
1134383,58,0,32676
1134383,79,0,32677
1134383,14,1,32678
1134383,51,1,32679
1134385,50,1,32680
1134385,86,1,32681
1134387,53,0,32682
1134387,20,1,32683
1134387,36,1,32684
1134387,62,1,32685
1134380,37,1,32686
1134380,62,1,32687
1134380,82,1,32688
1134380,53,0,32689
1134380,75,0,32690
1134384,54,0,32691
1134384,53,1,32692
1134384,71,1,32693
1134384,91,1,32694
1134386,59,0,32695
1134396,46,1,32696
1134400,79,1,32697
1134400,95,1,32698
1134397,8,0,32699
1134397,30,0,32700
1134397,12,1,32701
1134397,36,1,32702
1134397,46,1,32703
1134397,92,1,32704
1134398,69,1,32705
1134398,78,1,32706
1134398,84,1,32707
1134398,46,0,32708
1134401,29,1,32709
1134401,72,1,32710
1134401,13,0,32711
1134401,46,0,32712
1134402,25,0,32713
1134402,84,1,32714
1134395,32,1,32715
1134395,36,1,32716
1134395,43,1,32717
1134395,62,1,32718
1134395,75,1,32719
1134395,79,1,32720
1134395,56,0,32721
1134391,46,0,32722
1134391,80,1,32723
1134392,22,1,32724
1134392,57,1,32725
1134392,72,1,32726
1134392,80,1,32727
1134392,65,0,32728
1134393,51,0,32729
1134393,26,1,32730
1134393,84,1,32731
1134394,41,1,32732
1134394,56,1,32733
1134394,62,1,32734
1134394,50,0,32735
1134388,3,1,32736
1134388,24,1,32737
1134388,65,1,32738
1134390,91,0,32739
1134390,68,1,32740
1134405,30,0,32741
1134405,53,1,32742
1134405,55,1,32743
1134408,44,0,32744
1134404,7,0,32745
1134407,52,1,32746
1134407,74,1,32747
1134409,37,1,32748
1134409,43,1,32749
1134409,60,0,32750
1134409,86,0,32751
1134411,8,1,32752
1134411,41,1,32753
1134411,63,1,32754
1134411,82,1,32755
1134422,28,1,32756
1134422,36,1,32757
1134422,85,1,32758
1134422,7,0,32759
1134421,18,1,32760
1134421,63,1,32761
1134421,76,1,32762
1134424,22,0,32763
1134424,48,0,32764
1134424,69,0,32765
1134425,40,0,32766
1134425,90,0,32767
1134426,48,1,32768
1134426,49,1,32769
1134426,89,1,32770
1134426,39,0,32771
1134426,64,0,32772
1134427,10,1,32773
1134427,92,1,32774
1134427,47,0,32775
1134427,89,0,32776
1134428,59,1,32777
1134423,35,1,32778
1134423,37,1,32779
1134423,80,0,32780
1134429,14,1,32781
1134429,16,1,32782
1134429,20,1,32783
1134429,32,1,32784
1134429,76,1,32785
